account_id,customer_id,account_type,open_date
11016,5451,Current,2024-07-18
11017,4636,Savings,2025-04-03
11018,1733,Current,2023-08-20
11019,6528,Credit,2023-02-28
11020,6726,Savings,2025-03-22
11021,6304,Savings,2024-03-19
11022,8032,Savings,2024-11-13
11023,1420,Savings,2023-04-13
11024,4711,Savings,2024-04-10
11025,8680,Current,2023-01-23
11026,1442,Savings,2024-07-28
11027,2391,Savings,2023-11-17
11028,1385,Current,2025-11-30
11029,2157,Credit,2024-02-10
11030,4397,Savings,2025-11-05
11031,1392,Current,2023-03-30
11032,7423,Current,2023-08-13
11033,5436,Savings,2024-05-24
11034,4801,Current,2023-09-08
11035,3143,Current,2025-12-20
11036,269,Current,2024-11-12
11037,3918,Savings,2024-02-08
11038,9717,Credit,2025-04-18
11039,8670,Savings,2025-12-05
11040,4272,Savings,2023-03-21
11041,239,Current,2025-01-31
11042,8802,Savings,2024-10-16
11043,7003,Savings,2023-06-29
11044,7769,Current,2024-05-16
11045,5884,Current,2025-07-13
11046,5786,Savings,2024-07-29
11047,5094,Current,2023-04-05
11048,6439,Credit,2023-11-18
11049,6175,Credit,2025-06-02
11050,9347,Savings,2023-03-09
11051,9944,Current,2024-11-04
11052,5446,Savings,2024-04-29
11053,3339,Credit,2023-04-10
11054,2334,Credit,2025-12-26
11055,4387,Savings,2025-09-26
11056,4582,Current,2025-03-28
11057,6699,Credit,2023-12-15
11058,8360,Current,2024-07-31
11059,3543,Current,2023-10-03
11060,5887,Credit,2023-05-03
11061,8055,Credit,2023-02-11
11062,6915,Current,2024-09-04
11063,7514,Credit,2024-07-08
11064,8270,Current,2024-11-10
11065,1109,Savings,2024-10-03
11066,9084,Current,2024-03-17
11067,4757,Savings,2023-06-01
11068,1225,Savings,2024-10-08
11069,7529,Credit,2025-03-22
11070,8757,Credit,2025-04-12
11071,2860,Credit,2025-09-23
11072,8494,Savings,2025-08-18
11073,8301,Savings,2023-03-23
11074,2413,Credit,2024-06-13
11075,2648,Credit,2023-03-27
11076,3339,Credit,2023-07-17
11077,5805,Savings,2025-09-22
11078,7232,Credit,2025-09-30
11079,4524,Credit,2024-04-08
11080,3814,Savings,2024-10-19
11081,3646,Savings,2023-11-10
11082,3418,Credit,2025-05-21
11083,12,Savings,2024-11-26
11084,6610,Savings,2024-11-22
11085,3146,Savings,2024-12-08
11086,875,Savings,2023-06-28
11087,7304,Savings,2023-09-12
11088,884,Savings,2024-02-15
11089,4651,Savings,2023-01-03
11090,7711,Credit,2025-09-02
11091,6798,Savings,2023-09-13
11092,5440,Savings,2023-01-17
11093,7009,Savings,2023-08-03
11094,9772,Current,2023-06-18
11095,8545,Savings,2023-11-18
11096,8163,Savings,2025-01-10
11097,9699,Savings,2024-05-10
11098,3488,Credit,2023-01-28
11099,7538,Current,2025-09-24
11100,2391,Savings,2025-10-25
11101,4031,Credit,2024-11-28
11102,7493,Savings,2024-06-26
11103,3439,Savings,2024-10-04
11104,2384,Current,2024-09-14
11105,3368,Current,2024-03-23
11106,6168,Current,2023-07-01
11107,1466,Savings,2023-02-03
11108,2152,Current,2024-09-15
11109,3484,Savings,2023-02-07
11110,574,Savings,2025-01-27
11111,775,Current,2024-01-16
11112,7031,Credit,2024-10-31
11113,4339,Savings,2023-03-26
11114,8022,Current,2023-03-03
11115,3931,Current,2024-12-10
11116,4961,Credit,2025-09-17
11117,2221,Savings,2025-03-23
11118,1440,Current,2023-02-05
11119,6247,Current,2024-07-22
11120,7425,Savings,2023-04-29
11121,8906,Savings,2025-12-17
11122,6701,Savings,2024-02-18
11123,8768,Credit,2024-02-07
11124,6340,Current,2024-01-08
11125,5085,Savings,2024-01-21
11126,5511,Savings,2025-01-16
11127,70,Current,2024-04-26
11128,9110,Current,2024-10-30
11129,8935,Savings,2024-12-26
11130,6729,Savings,2025-07-04
11131,4151,Credit,2023-09-20
11132,2534,Savings,2024-02-26
11133,7411,Savings,2023-09-09
11134,9569,Current,2024-11-06
11135,8602,Current,2024-10-24
11136,3008,Current,2023-07-19
11137,8144,Savings,2024-02-22
11138,6871,Credit,2025-04-23
11139,5135,Savings,2023-02-02
11140,4243,Savings,2025-08-05
11141,5610,Current,2025-10-24
11142,9872,Savings,2023-12-02
11143,7779,Current,2024-04-12
11144,9907,Savings,2024-12-17
11145,1198,Savings,2025-07-27
11146,2338,Savings,2023-10-17
11147,8087,Current,2024-04-29
11148,3194,Credit,2025-11-22
11149,8219,Savings,2025-02-25
11150,5221,Credit,2024-03-27
11151,2974,Credit,2024-12-31
11152,6532,Savings,2023-02-16
11153,3166,Credit,2023-07-18
11154,1091,Current,2024-04-14
11155,8442,Credit,2024-07-15
11156,142,Credit,2023-03-31
11157,267,Credit,2023-10-17
11158,7720,Savings,2025-03-05
11159,4311,Current,2023-04-01
11160,8681,Savings,2024-10-12
11161,8688,Savings,2023-12-28
11162,480,Savings,2025-11-15
11163,2691,Savings,2023-02-03
11164,6000,Credit,2025-01-23
11165,4937,Credit,2025-06-27
11166,2428,Credit,2025-04-24
11167,9036,Savings,2023-03-19
11168,8065,Current,2023-01-09
11169,3216,Current,2025-02-03
11170,5982,Savings,2024-09-23
11171,3912,Savings,2025-03-21
11172,4078,Savings,2025-09-21
11173,2350,Credit,2025-11-11
11174,650,Credit,2024-02-06
11175,5537,Credit,2025-11-28
11176,2857,Savings,2023-03-09
11177,5579,Savings,2023-03-04
11178,1726,Credit,2024-09-29
11179,8117,Savings,2025-11-01
11180,1355,Current,2025-08-08
11181,1294,Savings,2024-05-23
11182,3259,Credit,2025-03-15
11183,2714,Savings,2025-10-05
11184,8596,Savings,2024-07-26
11185,4033,Current,2024-06-03
11186,1547,Savings,2024-06-02
11187,2607,Credit,2025-11-20
11188,2826,Savings,2025-04-07
11189,4207,Credit,2024-08-04
11190,9005,Current,2023-04-27
11191,3375,Current,2023-09-23
11192,9122,Credit,2023-09-06
11193,7641,Current,2023-03-19
11194,6935,Savings,2023-07-04
11195,6079,Savings,2025-02-11
11196,3324,Savings,2024-04-17
11197,8367,Current,2024-06-08
11198,7106,Savings,2023-12-16
11199,1364,Savings,2025-09-10
11200,9230,Savings,2023-11-02
11201,7490,Current,2024-01-26
11202,7952,Savings,2023-02-02
11203,3012,Credit,2025-07-07
11204,2091,Savings,2024-10-25
11205,8653,Current,2023-05-17
11206,149,Credit,2025-01-28
11207,4434,Savings,2023-07-19
11208,5099,Credit,2023-11-13
11209,1134,Current,2024-01-17
11210,354,Credit,2023-07-15
11211,9300,Current,2023-08-24
11212,2114,Savings,2023-02-05
11213,7556,Credit,2025-05-10
11214,6011,Current,2024-08-20
11215,3686,Savings,2023-09-26
11216,3207,Credit,2024-09-16
11217,1110,Credit,2024-11-16
11218,8419,Savings,2024-03-06
11219,9205,Savings,2024-01-13
11220,3107,Current,2023-08-31
11221,3937,Credit,2025-09-26
11222,9659,Savings,2024-12-09
11223,8462,Current,2024-06-18
11224,3807,Current,2025-10-01
11225,6550,Savings,2025-03-30
11226,9724,Current,2025-09-09
11227,8496,Savings,2024-02-19
11228,5149,Current,2025-07-10
11229,1933,Savings,2025-03-01
11230,2041,Savings,2024-05-15
11231,7935,Credit,2025-04-23
11232,8334,Savings,2023-08-30
11233,6790,Current,2023-06-08
11234,5776,Current,2024-10-17
11235,9001,Savings,2025-03-03
11236,948,Savings,2023-12-12
11237,766,Savings,2024-09-11
11238,7173,Savings,2025-11-13
11239,5016,Credit,2025-03-08
11240,9131,Current,2025-06-15
11241,2497,Credit,2023-12-29
11242,3563,Current,2024-07-13
11243,1263,Savings,2024-08-14
11244,6394,Savings,2023-09-15
11245,5051,Savings,2024-01-19
11246,5411,Savings,2025-07-20
11247,543,Savings,2023-04-29
11248,6665,Savings,2025-12-11
11249,7724,Current,2024-02-10
11250,2782,Savings,2023-02-08
11251,2613,Current,2024-03-03
11252,1200,Savings,2025-12-14
11253,7033,Savings,2025-09-16
11254,6324,Savings,2023-10-06
11255,4689,Savings,2024-10-11
11256,4787,Savings,2023-02-10
11257,3682,Savings,2024-07-17
11258,5230,Savings,2023-02-12
11259,3496,Savings,2023-10-24
11260,8857,Credit,2025-07-30
11261,6079,Savings,2024-07-24
11262,3163,Credit,2024-08-31
11263,1417,Savings,2023-10-11
11264,3109,Current,2025-12-26
11265,8709,Current,2023-05-28
11266,9042,Current,2025-02-06
11267,7830,Savings,2025-06-22
11268,908,Savings,2023-05-03
11269,8508,Current,2024-03-05
11270,7574,Savings,2024-05-14
11271,9700,Current,2025-11-30
11272,9711,Credit,2025-01-22
11273,1935,Current,2024-08-23
11274,5952,Savings,2025-03-12
11275,4345,Savings,2023-02-03
11276,7427,Savings,2025-02-10
11277,9994,Current,2024-09-04
11278,6335,Current,2025-04-27
11279,2623,Savings,2025-10-06
11280,9049,Savings,2025-02-06
11281,5566,Savings,2025-08-31
11282,1526,Credit,2023-11-13
11283,1417,Savings,2025-09-11
11284,1795,Savings,2023-09-22
11285,2721,Savings,2025-05-09
11286,6827,Savings,2024-03-31
11287,6796,Credit,2025-10-29
11288,3677,Savings,2024-04-14
11289,5077,Current,2023-05-29
11290,6370,Savings,2023-11-28
11291,8545,Current,2023-08-10
11292,9620,Credit,2024-01-13
11293,5827,Savings,2025-04-13
11294,2193,Savings,2025-05-03
11295,9970,Savings,2024-09-15
11296,3537,Savings,2023-09-12
11297,7300,Current,2023-05-01
11298,9309,Credit,2024-08-31
11299,2321,Savings,2025-06-19
11300,7872,Current,2025-09-08
11301,534,Savings,2024-09-25
11302,9410,Savings,2024-04-21
11303,5352,Current,2025-09-17
11304,1980,Credit,2023-01-20
11305,2077,Savings,2023-04-24
11306,8724,Savings,2024-07-31
11307,4236,Current,2025-12-12
11308,6242,Current,2024-10-06
11309,4115,Credit,2025-05-29
11310,2585,Savings,2023-09-20
11311,9741,Current,2023-08-30
11312,1489,Savings,2025-06-25
11313,3660,Current,2024-04-29
11314,6403,Savings,2024-03-30
11315,8048,Savings,2024-05-16
11316,228,Credit,2023-04-01
11317,4472,Current,2024-05-22
11318,5243,Savings,2025-05-24
11319,7624,Current,2024-02-22
11320,4353,Current,2024-04-25
11321,4929,Savings,2025-07-27
11322,7316,Savings,2025-09-30
11323,699,Savings,2024-02-25
11324,438,Savings,2023-11-22
11325,5820,Credit,2024-06-13
11326,6181,Current,2025-08-05
11327,9877,Credit,2025-04-23
11328,2154,Current,2023-08-28
11329,6039,Current,2025-11-06
11330,6009,Savings,2023-10-21
11331,6376,Current,2023-03-14
11332,5137,Current,2023-04-25
11333,5279,Savings,2025-05-20
11334,960,Current,2024-09-24
11335,8470,Savings,2023-09-01
11336,4221,Credit,2025-05-18
11337,3757,Credit,2023-10-02
11338,7588,Current,2024-05-03
11339,9536,Savings,2023-02-13
11340,4771,Current,2024-03-02
11341,8907,Current,2023-02-18
11342,9698,Credit,2025-11-30
11343,3922,Savings,2023-08-28
11344,2715,Current,2024-01-11
11345,1348,Savings,2023-05-19
11346,5009,Current,2025-04-02
11347,6086,Credit,2025-06-12
11348,8170,Credit,2023-01-06
11349,4869,Current,2025-07-20
11350,3961,Current,2023-01-23
11351,9945,Credit,2024-02-03
11352,2506,Current,2024-05-09
11353,5097,Savings,2024-06-15
11354,7376,Credit,2024-07-16
11355,1738,Savings,2024-08-24
11356,1109,Current,2024-08-31
11357,2680,Savings,2023-07-09
11358,1038,Savings,2025-10-22
11359,5761,Current,2025-08-27
11360,9104,Current,2025-03-21
11361,2097,Savings,2025-12-26
11362,359,Savings,2024-04-23
11363,5954,Savings,2024-12-25
11364,1077,Current,2024-05-22
11365,7237,Savings,2024-11-15
11366,5672,Credit,2025-01-29
11367,5816,Savings,2024-06-23
11368,5765,Credit,2024-10-16
11369,4975,Current,2023-05-06
11370,3528,Savings,2023-12-07
11371,2303,Savings,2023-02-26
11372,9797,Credit,2024-10-02
11373,1076,Credit,2025-06-06
11374,4049,Credit,2025-08-19
11375,329,Savings,2024-02-08
11376,3478,Savings,2023-03-03
11377,7125,Savings,2025-09-01
11378,1003,Savings,2023-05-25
11379,8769,Savings,2023-02-25
11380,8519,Current,2024-03-15
11381,6387,Current,2023-01-05
11382,9720,Current,2025-09-29
11383,2822,Savings,2024-07-31
11384,9658,Savings,2024-07-07
11385,2381,Savings,2024-11-21
11386,8687,Credit,2023-08-06
11387,9331,Credit,2025-09-20
11388,2417,Savings,2023-12-21
11389,9549,Savings,2024-05-03
11390,9346,Savings,2024-08-14
11391,3250,Current,2024-01-05
11392,2143,Savings,2025-02-07
11393,3389,Savings,2023-09-22
11394,9317,Savings,2023-08-02
11395,5316,Current,2023-11-09
11396,8994,Savings,2025-01-25
11397,208,Current,2025-06-27
11398,8665,Current,2025-05-04
11399,1639,Credit,2023-12-21
11400,5128,Savings,2023-07-10
11401,8328,Savings,2024-10-05
11402,4357,Credit,2023-06-27
11403,9363,Savings,2025-09-29
11404,8650,Savings,2025-12-26
11405,6025,Savings,2025-06-15
11406,7606,Current,2024-04-17
11407,1437,Savings,2023-10-08
11408,6376,Current,2023-11-19
11409,8699,Savings,2025-05-14
11410,6248,Savings,2023-10-04
11411,8638,Current,2023-05-31
11412,2782,Current,2024-05-26
11413,444,Savings,2024-08-08
11414,118,Savings,2024-06-09
11415,9733,Current,2024-12-26
11416,567,Savings,2025-11-01
11417,3603,Savings,2024-06-04
11418,1937,Current,2023-04-04
11419,4184,Current,2023-02-16
11420,7927,Savings,2023-11-06
11421,9845,Savings,2025-05-01
11422,4572,Savings,2024-02-22
11423,5802,Current,2025-05-31
11424,4391,Current,2025-03-27
11425,4816,Savings,2025-03-10
11426,5501,Credit,2024-04-13
11427,5403,Credit,2024-06-03
11428,6988,Credit,2023-01-03
11429,4782,Credit,2024-07-31
11430,2687,Credit,2024-01-12
11431,1204,Savings,2023-04-13
11432,5057,Savings,2024-06-08
11433,7058,Credit,2025-01-18
11434,8598,Savings,2025-08-26
11435,5714,Savings,2024-06-18
11436,5184,Savings,2025-07-08
11437,4215,Current,2023-01-22
11438,4080,Savings,2024-07-19
11439,313,Savings,2023-02-28
11440,8355,Current,2025-12-02
11441,1529,Credit,2024-12-14
11442,5497,Savings,2023-02-06
11443,9758,Current,2025-02-09
11444,4769,Savings,2023-11-07
11445,7568,Savings,2023-10-09
11446,399,Savings,2024-05-05
11447,6631,Credit,2023-08-04
11448,1048,Credit,2025-10-12
11449,1943,Current,2025-03-10
11450,240,Savings,2023-08-12
11451,6465,Current,2025-09-02
11452,672,Savings,2025-12-15
11453,2620,Savings,2025-09-21
11454,7920,Current,2025-12-24
11455,2462,Current,2023-08-10
11456,8594,Credit,2024-06-26
11457,2107,Current,2025-12-16
11458,4149,Credit,2024-06-24
11459,1088,Savings,2024-03-31
11460,6777,Savings,2024-05-26
11461,9335,Credit,2023-09-28
11462,4382,Savings,2023-10-09
11463,5125,Savings,2025-01-05
11464,7560,Current,2025-05-08
11465,142,Credit,2024-03-15
11466,397,Savings,2024-07-04
11467,5138,Savings,2025-05-19
11468,7282,Current,2023-05-21
11469,1556,Current,2024-03-04
11470,7055,Credit,2024-03-31
11471,5895,Current,2025-11-25
11472,1029,Savings,2025-02-17
11473,5052,Current,2025-12-17
11474,671,Savings,2023-10-22
11475,4595,Savings,2025-04-07
11476,1856,Savings,2024-09-07
11477,3430,Savings,2025-04-22
11478,5277,Savings,2023-01-01
11479,6987,Savings,2025-09-03
11480,9881,Current,2024-11-20
11481,4432,Savings,2025-04-19
11482,570,Savings,2025-12-27
11483,6457,Current,2024-10-17
11484,1147,Savings,2024-02-23
11485,9057,Current,2023-11-23
11486,6515,Current,2023-08-17
11487,4901,Credit,2025-05-28
11488,28,Savings,2025-09-05
11489,5350,Current,2024-05-06
11490,1030,Current,2025-12-30
11491,6617,Current,2024-10-31
11492,1997,Credit,2024-11-05
11493,1342,Current,2025-06-23
11494,9441,Savings,2025-04-04
11495,2088,Current,2025-07-26
11496,8873,Credit,2023-03-18
11497,375,Credit,2023-04-05
11498,3046,Credit,2025-07-27
11499,6276,Savings,2023-01-20
11500,5950,Savings,2025-01-13
11501,806,Savings,2025-04-20
11502,6353,Savings,2023-04-28
11503,6471,Savings,2025-04-11
11504,6647,Credit,2025-01-15
11505,279,Current,2023-05-17
11506,1406,Current,2024-02-03
11507,8980,Savings,2025-05-25
11508,7151,Savings,2023-10-13
11509,1333,Current,2024-08-21
11510,8066,Current,2023-08-22
11511,3148,Current,2025-04-02
11512,7993,Savings,2023-03-12
11513,3450,Savings,2024-12-08
11514,433,Savings,2024-08-09
11515,8027,Savings,2024-08-31
11516,1010,Current,2023-06-16
11517,7280,Savings,2025-10-29
11518,5192,Credit,2023-03-02
11519,8509,Current,2024-11-02
11520,5308,Current,2023-06-21
11521,4217,Savings,2024-03-23
11522,1366,Savings,2025-06-24
11523,6797,Current,2025-04-10
11524,9128,Credit,2023-08-27
11525,3519,Savings,2025-09-07
11526,2769,Current,2025-04-22
11527,496,Savings,2024-01-17
11528,3593,Current,2024-03-10
11529,2233,Current,2023-06-21
11530,8049,Savings,2023-10-04
11531,2936,Current,2024-04-24
11532,6720,Credit,2025-09-16
11533,4446,Current,2024-06-06
11534,2368,Savings,2024-10-26
11535,6556,Savings,2023-07-20
11536,906,Credit,2023-06-10
11537,8169,Current,2024-05-01
11538,7901,Savings,2025-12-02
11539,4598,Savings,2025-04-30
11540,7654,Credit,2025-11-29
11541,5010,Current,2023-06-05
11542,7236,Savings,2023-09-26
11543,9708,Savings,2024-05-20
11544,7209,Credit,2025-11-05
11545,7959,Current,2025-01-30
11546,5289,Savings,2024-05-26
11547,7814,Current,2023-06-25
11548,6137,Savings,2023-10-06
11549,8304,Current,2024-10-03
11550,6607,Savings,2025-03-01
11551,9865,Savings,2025-02-17
11552,2303,Savings,2025-04-12
11553,9843,Savings,2024-04-01
11554,7326,Savings,2025-09-18
11555,4396,Savings,2025-03-18
11556,3996,Savings,2025-02-28
11557,8499,Credit,2025-01-24
11558,8313,Credit,2024-03-03
11559,7770,Savings,2025-09-21
11560,9470,Current,2025-03-25
11561,1428,Current,2024-09-01
11562,5614,Savings,2025-02-25
11563,3103,Savings,2025-06-10
11564,9378,Current,2023-04-02
11565,1456,Savings,2023-09-28
11566,9372,Current,2023-02-19
11567,1347,Current,2023-06-05
11568,8821,Savings,2023-12-30
11569,1215,Current,2023-07-18
11570,1962,Savings,2024-10-14
11571,2996,Savings,2023-04-09
11572,4613,Current,2023-05-16
11573,9740,Current,2023-06-02
11574,5691,Savings,2024-12-31
11575,2859,Savings,2025-06-05
11576,762,Current,2025-12-24
11577,5459,Credit,2023-02-24
11578,8048,Credit,2023-12-05
11579,4903,Savings,2025-06-10
11580,8106,Savings,2024-05-08
11581,1497,Credit,2024-03-04
11582,9436,Savings,2024-12-17
11583,4583,Savings,2023-05-31
11584,2044,Savings,2023-07-02
11585,3377,Savings,2024-10-23
11586,8709,Savings,2023-04-12
11587,835,Savings,2025-11-22
11588,624,Credit,2023-01-14
11589,1048,Current,2025-08-23
11590,1565,Savings,2025-10-10
11591,3983,Current,2025-11-01
11592,5441,Current,2023-04-26
11593,497,Credit,2024-07-20
11594,543,Savings,2023-08-12
11595,916,Current,2025-05-06
11596,1802,Savings,2025-10-08
11597,82,Current,2024-10-27
11598,1180,Current,2023-07-17
11599,8358,Savings,2023-07-11
11600,2072,Current,2024-10-21
11601,8999,Current,2024-02-25
11602,7031,Savings,2023-07-30
11603,332,Savings,2023-01-03
11604,7146,Savings,2024-09-11
11605,9727,Current,2025-02-25
11606,6980,Savings,2023-11-24
11607,8373,Credit,2025-10-30
11608,9509,Savings,2025-03-13
11609,6113,Savings,2024-10-27
11610,9299,Current,2023-10-05
11611,1590,Savings,2023-01-22
11612,2487,Current,2023-09-16
11613,5835,Savings,2023-08-05
11614,2591,Savings,2023-02-13
11615,8680,Credit,2025-07-23
11616,8804,Savings,2025-09-19
11617,3421,Savings,2024-05-15
11618,5209,Savings,2025-08-14
11619,9590,Current,2025-09-30
11620,7215,Savings,2024-10-02
11621,1457,Savings,2025-02-13
11622,9530,Savings,2024-12-28
11623,4498,Savings,2025-11-27
11624,2868,Current,2025-11-07
11625,4584,Current,2023-10-01
11626,5255,Credit,2023-04-18
11627,6346,Savings,2023-01-07
11628,6572,Savings,2025-12-04
11629,7084,Savings,2025-08-22
11630,5299,Savings,2023-08-19
11631,79,Current,2025-01-24
11632,5653,Credit,2023-08-11
11633,378,Savings,2023-04-18
11634,165,Savings,2023-03-10
11635,7968,Savings,2023-05-20
11636,9913,Credit,2023-05-17
11637,5942,Current,2024-07-16
11638,8347,Credit,2025-01-13
11639,1147,Current,2024-11-21
11640,9256,Current,2023-10-01
11641,2217,Savings,2025-08-30
11642,5450,Credit,2025-05-04
11643,1464,Current,2025-04-26
11644,3471,Current,2025-05-04
11645,1517,Savings,2023-11-26
11646,4424,Savings,2023-01-12
11647,1527,Savings,2023-12-05
11648,789,Savings,2023-01-12
11649,6521,Credit,2023-09-25
11650,7422,Current,2025-12-31
11651,6578,Current,2024-11-12
11652,2549,Current,2023-08-30
11653,7253,Savings,2023-01-29
11654,4609,Savings,2024-09-09
11655,8708,Savings,2025-03-30
11656,6641,Credit,2024-05-13
11657,6746,Savings,2025-05-18
11658,3063,Current,2023-07-16
11659,5282,Current,2024-05-11
11660,4763,Current,2024-04-29
11661,9760,Credit,2024-08-15
11662,9641,Savings,2023-12-10
11663,967,Current,2025-09-21
11664,6077,Current,2023-07-17
11665,5695,Credit,2024-05-30
11666,8556,Credit,2025-01-23
11667,108,Savings,2025-02-08
11668,7182,Savings,2025-11-11
11669,8815,Credit,2025-08-18
11670,4417,Savings,2024-06-24
11671,510,Savings,2023-07-25
11672,6816,Current,2025-09-28
11673,9257,Current,2024-11-07
11674,3866,Current,2025-08-03
11675,8496,Current,2023-04-18
11676,9161,Current,2023-09-03
11677,9631,Current,2023-12-10
11678,3872,Credit,2023-03-11
11679,5514,Savings,2025-07-23
11680,6509,Savings,2024-01-31
11681,7165,Savings,2025-08-26
11682,3501,Credit,2023-01-11
11683,2200,Savings,2025-01-27
11684,3902,Current,2025-11-02
11685,7759,Savings,2025-03-26
11686,6071,Credit,2025-03-31
11687,2271,Credit,2025-05-09
11688,5386,Current,2024-08-01
11689,230,Savings,2024-12-16
11690,2487,Savings,2024-02-02
11691,8342,Savings,2023-11-12
11692,910,Savings,2023-08-22
11693,978,Savings,2023-06-26
11694,635,Savings,2024-02-23
11695,5990,Savings,2025-04-15
11696,4718,Current,2024-10-29
11697,2191,Credit,2025-11-23
11698,5190,Savings,2023-03-09
11699,4940,Credit,2025-03-20
11700,7082,Savings,2024-03-11
11701,3475,Savings,2024-06-29
11702,6696,Savings,2025-10-10
11703,7195,Credit,2024-08-20
11704,1866,Savings,2024-01-24
11705,299,Credit,2024-01-19
11706,2740,Savings,2024-08-13
11707,6702,Credit,2023-10-11
11708,3726,Savings,2025-01-19
11709,4541,Current,2023-11-03
11710,8290,Credit,2025-06-03
11711,4815,Credit,2023-03-06
11712,6135,Credit,2025-01-30
11713,3523,Savings,2024-03-03
11714,4419,Current,2024-03-27
11715,6819,Credit,2024-02-14
11716,8125,Savings,2024-05-18
11717,8163,Current,2025-04-16
11718,5490,Savings,2025-06-22
11719,6086,Savings,2023-08-03
11720,9038,Current,2023-12-17
11721,4186,Savings,2025-10-30
11722,4227,Savings,2025-12-04
11723,8097,Savings,2025-08-17
11724,3882,Current,2024-11-21
11725,7693,Current,2024-03-03
11726,9245,Savings,2025-05-31
11727,3616,Credit,2024-10-22
11728,6806,Savings,2025-09-30
11729,3158,Current,2025-11-27
11730,2106,Savings,2023-12-03
11731,5177,Savings,2025-02-15
11732,994,Current,2023-07-28
11733,3097,Current,2024-06-25
11734,190,Current,2025-05-23
11735,2899,Credit,2025-04-01
11736,5857,Savings,2023-03-03
11737,4250,Current,2024-01-24
11738,5389,Savings,2025-07-17
11739,7047,Credit,2024-04-15
11740,3412,Current,2024-05-21
11741,9239,Savings,2025-11-09
11742,606,Current,2023-12-17
11743,1367,Credit,2023-04-25
11744,6483,Savings,2024-10-24
11745,9257,Savings,2024-01-06
11746,5796,Current,2025-11-18
11747,518,Savings,2025-04-10
11748,5219,Current,2023-10-03
11749,3808,Savings,2025-10-06
11750,5436,Credit,2023-09-06
11751,2273,Current,2023-12-29
11752,2309,Credit,2024-12-12
11753,9295,Savings,2023-01-22
11754,4793,Savings,2025-11-01
11755,811,Savings,2025-01-29
11756,8269,Current,2023-04-13
11757,2310,Credit,2023-11-17
11758,7909,Credit,2023-03-16
11759,9218,Current,2025-09-13
11760,4440,Current,2023-05-11
11761,6390,Credit,2025-10-05
11762,3559,Credit,2023-04-14
11763,8009,Current,2025-10-26
11764,846,Current,2023-07-26
11765,8885,Savings,2025-07-20
11766,1333,Current,2024-11-02
11767,6301,Credit,2025-04-19
11768,1275,Savings,2023-06-16
11769,7167,Savings,2023-03-13
11770,9437,Current,2025-03-09
11771,338,Current,2024-10-27
11772,3295,Current,2025-08-24
11773,337,Savings,2024-02-19
11774,1868,Current,2025-06-07
11775,6915,Current,2025-06-10
11776,495,Savings,2025-02-21
11777,4643,Credit,2025-06-22
11778,3887,Current,2025-05-17
11779,8353,Credit,2024-05-31
11780,2037,Savings,2025-07-03
11781,9934,Current,2023-01-22
11782,9700,Current,2024-05-06
11783,5084,Savings,2025-10-13
11784,3561,Savings,2025-12-31
11785,9568,Savings,2023-02-03
11786,9746,Savings,2024-05-22
11787,2282,Savings,2025-09-05
11788,1602,Current,2024-07-15
11789,1300,Savings,2023-10-27
11790,8903,Credit,2024-07-08
11791,4168,Current,2025-05-03
11792,2047,Savings,2024-09-25
11793,2882,Savings,2025-10-26
11794,5475,Credit,2023-02-02
11795,1818,Credit,2024-03-08
11796,2199,Savings,2023-04-29
11797,3333,Current,2025-09-30
11798,1104,Credit,2023-01-26
11799,3178,Credit,2025-10-27
11800,4816,Savings,2024-09-05
11801,2178,Current,2025-02-06
11802,1195,Current,2025-03-07
11803,4502,Savings,2024-12-02
11804,6042,Credit,2025-09-30
11805,8728,Savings,2025-06-27
11806,7061,Savings,2024-02-20
11807,9262,Savings,2023-12-29
11808,8325,Savings,2025-07-01
11809,264,Savings,2025-03-23
11810,4463,Credit,2023-08-21
11811,6969,Savings,2025-08-23
11812,2053,Savings,2024-11-01
11813,4947,Savings,2023-09-15
11814,5826,Savings,2024-06-10
11815,6045,Current,2024-08-03
11816,4090,Current,2024-10-28
11817,358,Credit,2025-08-14
11818,5506,Current,2023-09-07
11819,4421,Savings,2023-04-04
11820,8943,Savings,2025-12-11
11821,3251,Current,2023-09-30
11822,6563,Current,2025-03-30
11823,2259,Current,2025-11-29
11824,9103,Current,2023-10-31
11825,3811,Savings,2024-02-19
11826,584,Current,2024-11-21
11827,3439,Savings,2024-08-18
11828,8769,Savings,2025-04-30
11829,6358,Savings,2024-05-07
11830,9345,Current,2023-09-02
11831,6147,Savings,2025-03-31
11832,4991,Savings,2024-02-15
11833,1784,Savings,2023-07-24
11834,1094,Savings,2024-05-10
11835,4533,Credit,2023-06-07
11836,5118,Credit,2025-11-11
11837,7939,Credit,2025-11-21
11838,6747,Current,2025-02-02
11839,2134,Credit,2024-01-03
11840,8710,Current,2025-02-18
11841,8934,Savings,2023-06-03
11842,6121,Current,2025-08-29
11843,2478,Current,2023-04-17
11844,4959,Current,2023-10-26
11845,6138,Credit,2024-06-29
11846,2877,Current,2025-12-30
11847,43,Current,2024-08-06
11848,5830,Savings,2025-08-10
11849,3442,Credit,2023-11-12
11850,8596,Savings,2023-05-20
11851,9519,Credit,2023-07-31
11852,6347,Current,2025-05-08
11853,6850,Savings,2023-10-10
11854,6687,Savings,2024-10-28
11855,2651,Savings,2024-12-16
11856,4346,Current,2025-01-12
11857,878,Savings,2024-01-06
